sep=	
-5.140537437747599164e-02	-1.456265596818160368e-01
-3.517823769320356786e-01	2.450990118743991419e-01
2.711163656581851156e-02	2.632947378495780200e-01
-5.655365834590533325e-01	2.810435120796936359e-01
1.996990734650973542e-01	-1.909006906050719765e-01
-1.412165892821749258e-01	1.329026133642608187e-01
1.643303584144992224e-01	-3.683610793367892572e-02
-3.737137000036663825e-01	1.583141746405159200e-01
-3.454251807305787625e-01	-1.330439914669919177e-01
-7.264089374065299531e-02	2.644556654400254669e-01
-1.910236584224304091e-01	4.639804631998276085e-01
-2.522590120513554940e-02	-6.579129767935212349e-03
-2.780468737915945954e-01	1.841650127556465066e-01
-2.381348148885197302e-01	2.281518824924308811e-02
-4.266087127818654068e-01	-4.145932317907876641e-01
-1.087399088668503239e-01	5.825594213041751512e-01
1.196679818784674998e-01	3.277639081992229642e-01
1.399585080047667796e-01	-1.951550927002367597e-01
-1.792057885492865099e-01	-5.482659863056176253e-01
-2.844470854860320919e-01	2.977670633026118785e-01
2.287371141075029424e-01	5.665230027380377953e-01
-4.688934961051856587e-01	2.039693410030866683e-01
-2.333472427782229131e-01	9.508353948057436666e-02
4.004684072105805792e-01	-1.736829643323972716e-01
3.953536637655052366e-01	2.823428400391241322e-01
-1.044870298623960803e-01	-7.221054356912348648e-02
1.630765417120520200e-01	3.987248528874812181e-02
1.133246502634714520e-01	2.968381190026829763e-01
-3.580201822576632442e-01	4.016196217634980803e-01
-3.886274287525940396e-01	5.768069394298690721e-03
-3.178998372578898390e-01	4.308617267450463167e-02
-2.578166084944473191e-01	-4.675134395952952882e-01
2.959453889612986858e-06	-2.640502428339152052e-01
5.376088083355367031e-01	-2.984345442052124819e-01
1.839417849613841915e-02	-1.243261197928717809e-01
1.347742150481303358e-01	1.264454647779971186e-01
1.441386688740332878e-01	3.371425885767408981e-01
4.070900140826016478e-01	-5.507830061905263364e-01
1.652889239090349627e-01	5.090611665472453140e-01
5.009855884985327246e-02	1.646144492813277904e-01
3.147856455214226856e-01	-7.828321110586054787e-02
4.164837605698798462e-01	7.105715450839700069e-03
-3.029427408515046327e-01	-7.436521248400063122e-02
-4.266898136885459714e-01	1.311444792011264536e-02
1.123400467857081919e-01	-2.768738556695461983e-01
-3.118391344540173415e-01	1.424156430818840358e-02
-1.734809658403780458e-02	-6.037302154105618213e-01
1.441905136753501016e-01	-3.596283399698150252e-01
4.095435725451818665e-01	1.390712054585414303e-01
8.847300033090464699e-02	3.261313359805907419e-01
-4.014818813691281019e-01	-1.148114942887850931e-01
-1.288397872396330468e-01	3.444607335823293703e-01
-5.478397099466116860e-01	-2.133557989547286982e-01
7.379298587991392488e-02	1.853033247507407111e-01
1.322076370708904769e-01	3.450446650745893629e-01
1.498566368147116745e-02	-6.368406728440451081e-01
-3.723619799479382930e-01	8.304172998331857403e-02
-7.322058270513140746e-03	-7.171820713490237309e-02
5.455639724368872567e-01	-1.945085029555111145e-01
1.292795411928320815e-01	-6.691760402930058138e-01
2.135747085879125817e-01	-2.436538505942426047e-02
-3.192311209140819561e-01	1.565525141983001023e-01
5.908121118681018968e-01	-2.175797615331910850e-01
-4.592067152377309752e-02	-4.575508342924060612e-01
-9.843241477081252078e-02	4.196518383912228312e-01
-5.609559648816497823e-01	-2.853827770943185294e-01
4.449810942177926942e-01	-1.599269967717241447e-01
1.632672637335637056e-01	2.506950997689529892e-01
-6.415044825433081632e-01	-3.411413807678673749e-01
-2.261814576389106768e-01	-4.132955104255516821e-01
1.654865894398337700e-01	-1.031937517052266440e+00
-5.466759848263638144e-01	-3.692654466665871715e-01
1.097567830058940180e-01	1.321346605114479163e-02
-2.186984115164620213e-01	-3.907580901237925342e-02
-4.715919374072287673e-01	1.517055343356087660e-01
-1.688701581374279226e-01	3.843511902816196812e-01
-3.089122945039090573e-01	2.335833310243057015e-01
3.705252676393834266e-01	-3.141346796095487726e-01
1.981082164548519930e-01	9.718563093698329158e-02
2.509439434660400980e-01	1.338337156215723689e-01
-4.959007461144462198e-02	-2.011621689204710559e-02
1.519651726653013790e-01	1.107749388855400058e-01
8.958377368528307183e-02	1.064436893651323768e-01
-3.454104449546208100e-02	-1.633715187944746045e-02
-4.489813947152563878e-01	6.197814963876771208e-03
-2.619789876048218003e-01	1.907800556669864422e-01
-3.905319532213709643e-01	-1.147911241107940905e-01
-7.523836418118792224e-01	1.744590644173584504e-01
1.717091354540299930e-01	-6.215272514948172629e-03
2.616821113796727882e-01	-5.169173705921324691e-02
-2.145368385762660424e-01	2.364326831057531608e-01
-1.965788183907145048e-01	-7.007764063381201336e-02
4.998742798953674793e-01	-1.490051924816843676e-01
9.320169636795233581e-02	5.477890431755755990e-02
-5.752530680132211804e-01	-4.735855941130361901e-01
2.149196990013202690e-01	-2.299245657757897632e-01
-7.560882347285445559e-02	-6.305629840734142677e-01
9.447786391196096034e-02	1.368654156015247647e-01
8.383746476935378944e-02	2.278987446925569496e-02
-2.344703947743990713e-01	1.950630999541516641e-01
-9.434933123657590626e-02	1.305455608735099637e-01
-1.960144846209676828e-01	5.012157226308220359e-01
7.654095420962002683e-01	-6.813678300325548554e-01
-9.772497124008633004e-03	9.942453425286122692e-02
2.474248109977873478e-01	7.016830497175334524e-02
-3.019363405291037306e-01	1.443883612605739719e-01
-9.653366495051171614e-02	2.041244081332709015e-01
3.725381731918361305e-01	2.915792789182036771e-02
-1.346559893618224091e-01	-2.180123155090249731e-01
-2.601968633155627222e-02	-1.655682479733740220e-01
5.267946707638789805e-01	1.205322777210333235e-01
2.207796801785488761e-01	3.782768069593612781e-01
2.487483218833658749e-01	-8.649631277473418534e-02
-1.444632659670202768e-01	-1.358796594134268829e-02
4.069724428417574591e-02	2.714165693521871092e-01
1.973199495362426004e-01	8.041422100525920102e-01
7.311028722180009168e-03	2.074379630678429842e-01
2.803536445500899241e-02	-2.439695825142864649e-01
9.445692844472525218e-03	5.932214715619495149e-02
2.175965482655546623e-01	1.874863032429023579e-01
4.567828624515147262e-01	1.459776855006799656e-01
2.028384973908578526e-01	1.321881312718519996e-01
2.053884011420922806e-01	-1.494903138867802461e-01
1.375957472692974082e-01	1.496645717040465812e-02
1.011369164338735971e-01	-6.641487383166516656e-02
-2.407816287825834470e-02	-2.347595085705166118e-01
-2.585068300027310029e-01	5.556059997395732669e-02
7.919080126036649736e-02	-2.507926792563637819e-01
2.929590809663640272e-01	-1.259303099878620984e-02
5.571128743455905363e-01	2.858772800402509251e-02
-1.911533088570678551e-01	4.871224655714007784e-02
3.456308863784118834e-01	-4.986533811439143316e-01
4.896067920205105506e-01	6.685152823645455766e-02
-2.046356813738666597e-02	1.702773812137771958e-01
-3.648004825053129396e-01	-6.331539352180272362e-02
-2.183474432998797760e-02	-1.196654551527080723e-01
5.096842820104908744e-01	1.799590124783987943e-01
-3.302603751413813460e-01	6.552150109122851784e-01
1.705622137022301255e-01	-1.095850017528330750e-01
-3.106887726399815142e-01	-1.583080269160147269e-01
3.195989475376131983e-01	-6.959913287743492438e-02
1.615277844276843955e-02	4.200966092101368066e-01
-4.856021666289158101e-01	-2.584312827925259737e-01
1.529959560225410964e-01	4.300671177022323266e-01
-3.193301994190232418e-01	4.464322807949405725e-02
-6.581077319159356342e-02	5.145905761397794043e-02
-1.583009150200204440e-01	2.137086064250815487e-01
4.973053381204103340e-01	-2.561501170575318787e-01
2.472543939058029772e-01	-8.747054711709806307e-02
-4.028125592435166658e-02	2.119882171036166219e-01
1.281685115150426116e-02	6.640860495594580470e-01
-1.383762163196591011e-01	-6.280156818283826325e-01
4.029270793295335884e-01	3.965198649451537327e-01
1.042665175356013822e-02	1.827085342625022757e-01
2.276800065557254282e-01	-3.478796807518693135e-01
-3.658558747088956897e-01	1.537680366970736179e-01
3.076578910476125972e-01	-4.622133350969545584e-02
6.708015631174963911e-01	3.731056790549311941e-01
-6.627557539179788071e-01	-8.811638346935715682e-02
-8.952165202940075284e-02	-1.575154751748471249e-01
1.354323300986226032e-02	-4.302708464559147350e-01
-1.110772776294296493e-01	2.892599720744238323e-01
7.989211963768690083e-02	4.013416213318664327e-02
2.035712852587154842e-01	-4.244509375427177877e-01
3.762675216300160469e-02	7.936357973734012305e-02
-1.180417212115440484e-01	6.501386579065441262e-01
2.066218679070560560e-01	-1.274254693635877844e-01
-1.067718382480014466e-01	-9.314428856637751997e-02
7.103192514341409233e-03	-4.130041772810731926e-01
-3.767208465404442985e-01	8.409577490091924012e-02
-3.893840676793439842e-02	2.061043812351819049e-01
5.231302540200022388e-01	-1.612385899430488767e-01
4.723236893768237854e-01	2.801758809886630841e-01
4.676278233998253375e-01	-7.969433287883989081e-01
3.903111696069207492e-01	3.550402282134155763e-01
-7.194783169427713954e-02	4.361368385110994672e-01
1.717293538642088724e-01	4.526083453417526492e-01
4.933230726411105133e-02	-4.371981901923077674e-01
-1.301026057482179976e-01	-3.077434009227317802e-01
2.615124598005482137e-01	5.138307745659806414e-02
1.767648723933047672e-01	3.593079870329561609e-02
-2.627728667641464622e-01	-4.026885011077994680e-01
-3.629632340782174005e-01	-6.422753262392478790e-01
5.153826980973811311e-01	-2.148037804686221963e-01
-1.820162692657176229e-01	1.330004416189416450e-01
1.216803100223082801e-01	2.619255835487564466e-01
2.179778761294421663e-01	1.077948576358823268e-01
-1.821197399282337981e-01	1.277210420220022125e-01
2.372694983320037254e-01	2.116281942543634387e-01
-4.425965022207756921e-02	-6.783853038747089670e-02
-3.588408743307234389e-02	1.965026743917250018e-01
-4.173000201889475180e-01	-2.732929866172525979e-01
1.613884770767563259e-01	-1.331664681652826587e-01
3.039966232667637783e-02	2.597055866649095046e-01
-4.166959045013761687e-01	-5.381622413692625784e-02
-7.654667281827929465e-04	1.053774370100365315e-01
-2.872684884667660032e-01	3.812282250310534693e-01
-1.432340348839601096e-01	1.561119179364018617e-01
2.082937161751907858e-03	1.448995936630191883e-01
9.074342537169691192e-02	-7.689142317168919105e-03
2.249195597258099311e-01	-1.195592634699161744e-01
-1.589578994000172274e-01	1.090225431738935519e-01
1.944614413817444820e-01	2.657449257878934934e-01
1.142002851933622901e-02	6.898125393701497188e-02
-7.718936709776881566e-02	-2.934221536704508249e-01
-2.593658435544047430e-02	-5.868163723437713752e-01
3.047048798930195868e-01	1.689132163536620768e-01
9.791238920897436804e-02	3.311226546554604799e-01
6.968882727729928950e-02	1.374109548912463008e-01
-3.182346457894140168e-01	2.186721953360327292e-03
4.078723235548181170e-01	-1.351437703355788389e-01
1.095845350728068407e-01	1.484533511868457167e-01
1.858940849831609843e-01	2.242012671765659659e-01
1.446116064959486469e-01	9.195939500655763571e-03
2.587786797303484598e-01	-7.076611361410796441e-02
2.557696572247831757e-01	4.552030179951425115e-01
3.727174880352506769e-01	1.726758648603327062e-01
-7.477326771869431399e-01	1.929373340774118151e-01
-2.079844636420200010e-01	2.869697327929008335e-01
-5.676279679197376860e-01	-2.710427421888463861e-01
-1.890930861473859859e-01	-1.484165075384169183e-02
-3.439791278997181290e-01	3.821987211179676824e-02
-3.296560674029115623e-02	-2.095168460159566870e-01
2.187445168210179203e-01	-4.164850004267533351e-02
-3.440239062107680046e-01	3.361461334351497632e-01
-1.589039422737013874e-01	-4.006811694642670729e-01
-1.182660876225813118e-01	3.263626963072462084e-02
1.236182187365501006e-01	-2.116729369004471673e-01
1.316453466719293185e-03	-1.939244503494287064e-01
-6.479783509857159896e-01	1.332768758968699840e-01
3.900069579782051155e-01	-4.806928182861059384e-01
-3.862571294876018246e-01	1.454168739361941243e-02
-5.067059609314811253e-01	-3.404508142356649780e-01
-2.188785738015681936e-01	2.680342545344682192e-01
1.951909525888069763e-01	1.537711381806020072e-01
-5.479391004956211259e-02	-1.295537065577427871e-01
-2.222903381553970048e-01	3.436256464766714869e-01
4.402387616916532409e-03	4.439248559794464200e-01
2.530210700875993313e-01	1.970494018273558356e-01
1.936026736778021506e-01	2.274642956617452250e-01
-1.345329188043813406e-01	7.010102378315982152e-01
-1.425999529236905983e-01	8.458159788891968234e-02
1.021015818093831727e-03	2.554636812321562922e-01
5.732309204438719163e-01	-4.104130075439699765e-01
8.030744169092063345e-01	5.258165707594253391e-01
-4.128325634942437566e-02	-2.322485326506771308e-01
2.720700459127843862e-01	5.766166566667976084e-02
-8.588586264477915747e-03	-2.965654758719097339e-01
3.158127457922957904e-01	3.510556228170068072e-01
1.994093629420932989e-01	-6.863878664036728861e-01
-6.324067888376085911e-01	1.423229269158749200e-01
-2.722524425786529978e-01	1.791106675661728043e-01
2.528852650894029136e-02	4.848875108482932905e-01
-3.670217218263102099e-01	-1.346411844806098268e-01
-1.059769096719327813e-01	-2.846040371505255129e-01
-3.802882273589279216e-01	1.186499690296729664e-01
-6.549656984412743910e-02	4.281125648332016476e-01
-5.283968757688344287e-01	2.027002328509167339e-01
-2.895356304884104670e-01	-4.900586306120429114e-01
3.070596732693964617e-02	-7.391909923854360354e-02
-1.582459626722040602e-01	-3.213030382571502863e-01
-1.682984160268140295e-01	-6.727133214405577044e-02
-5.023456822818015560e-02	-8.254132457516048793e-02
-3.102891395743876193e-02	-9.892028256507594264e-02
3.058439104449972024e-01	9.134255552544595647e-02
1.036707927145183339e+00	1.576119634551386706e-01
6.198307126260866884e-01	-3.663654281937770985e-01
-2.510081071071023628e-01	-7.657954252112486593e-01
-4.349781421210502930e-01	-4.936038466628542287e-02
-1.765317901156914226e-01	1.049869605817857626e-01
-1.068380339076535762e-01	4.430722391505878544e-01
1.701390872494582263e-01	4.275482778239775988e-02
-3.637280620629466665e-01	7.242479171319086972e-02
-1.041799942950008412e-01	3.315145190264012776e-01
9.770849704216505449e-02	3.756231838079968077e-02
9.460246620313726013e-03	-3.799015715690184924e-01
-1.510540064353868839e-01	2.587174272253214835e-01
1.676399033994112331e-01	1.038636774563388987e-01
-2.106864465899926653e-01	2.429016132075305975e-03
-3.100554600953178697e-02	-6.165378849127188532e-02
-4.902590842388088177e-01	1.879022542092519399e-01
1.199155276815204868e-01	-3.546395567652613212e-01
-3.591432229563709666e-02	-2.940824041837304947e-01
-1.225840342079947132e-01	-2.561004335838996254e-02
-5.867432853731867626e-01	-5.395929904019576562e-02
1.390439535567366824e-01	-1.724632701499625997e-01
-2.555150035906321726e-01	8.795856724033757068e-02
8.121403259351311910e-01	-9.313669670108397358e-02
1.457977987800121999e-01	-5.448715753031386361e-02
9.154903159467543683e-02	-4.301419551061083091e-01
-9.237160490958291892e-02	3.097300174679550877e-01
-1.604266101951524193e-01	4.027901138501220335e-01
-3.770422414817616308e-01	1.073261556848068010e-01
5.607621263961102276e-01	1.038181729375423912e-01
-2.945933895455880858e-03	3.458397775192993406e-01
-2.240934575028077913e-01	-7.228917320153964432e-02
1.173388285033477862e-01	7.111809137286796700e-02
-3.404349713945430955e-01	-6.793050089942045955e-02
4.877563608706714238e-01	1.364044299298666496e-01
-1.579242257032575369e-01	7.976390150892960496e-02
-2.997396290611527014e-01	-3.368291719377084631e-02
-4.230924975651970121e-01	3.922013683143600327e-01
-1.420250344129052322e-01	-1.877760079369548973e-01
-3.246633714082008404e-01	-1.414617308505635059e-02
4.503984221252816528e-02	-2.112384955450567481e-01
-9.913615211132006597e-03	4.621814967776698424e-01
2.283938423137541474e-01	1.956744427444094270e-01
6.713010731746864579e-01	-3.198072404180202777e-01
-1.327271089072045718e-01	-4.797179342124980317e-01
-1.048881365215845705e-02	1.145904069960654442e-01
-1.217656909082960668e-04	1.493621958136265027e-01
-5.389682673922715495e-01	1.061264230915212464e-01
2.219416714149666514e-01	-5.093374132544367661e-02
6.160153435017641232e-01	2.671950071787809189e-01
3.914541530564187750e-03	1.438427024511942376e-01
-1.490241389684464346e-01	7.277681245562587220e-01
-7.582164481076395512e-01	2.637968111129387339e-01
2.900837622505367253e-01	-7.537565818902409835e-03
2.886563691606813253e-01	-1.786135277748132910e-01
-6.121935654928304382e-01	-1.254241406880219900e-01
-3.457546594353892444e-01	-4.785442212004215740e-02
-2.781136910201153500e-01	3.675039908094414054e-01
4.741056290515681115e-01	4.862294422193359500e-01
3.884886833767433045e-01	2.676937079600947289e-01
-4.251516236026712386e-02	-1.457066339886703976e-01
7.005392271149178673e-02	9.705832847884904302e-02
-3.683317385436808700e-02	1.555068130203194898e-01
-2.627671271039362377e-01	-2.919167826628648044e-01
-1.781785851120808173e-01	-8.457041498846509797e-02
-2.209122471768748541e-01	1.101693192504556856e-01
3.244077309547786087e-02	5.380518745878718478e-01
-3.445071876326047389e-01	2.159325287068270677e-02
-2.950509939826704287e-01	-8.033837023706678904e-02
1.692838886971016754e-01	-3.905775669964865054e-03
5.920810185859446406e-01	-3.778722066830882131e-02
-9.095527876454861937e-02	4.773937371288438647e-01
1.684527872835675510e-01	2.305423571840612418e-01
9.146107428224307945e-02	-1.559131964728099062e-01
-6.001414370792178266e-02	-7.331242145281328115e-01
-5.146435454331037551e-01	2.299439219189013117e-01
-4.549055911769091243e-02	-1.671567318149531911e-01
5.082009140903924749e-01	-3.067996212378497067e-01
5.726109424581421470e-01	-9.823759894003750159e-02
-1.750863133186295051e-01	-6.844973143472131427e-02
-2.664487251714894311e-01	6.900033982921268683e-01
-3.277838498475451612e-01	-6.280502273423913540e-01
5.720328171168467639e-03	-3.284747941789907255e-01
-1.572161879250130456e-01	1.221561604225969572e-01
-1.160987379920611073e-01	-9.955775128829028042e-02
3.087698874418255968e-01	-2.755200635597129244e-01
2.103585883103230858e-01	-2.747146283031298153e-01
2.499337156609118260e-01	3.529789747565389435e-01
2.492564822407370428e-01	4.207892643474002159e-01
-3.319144938025286318e-01	4.436340910529723569e-01
-7.832713870057107508e-01	2.005346406249810254e-01
-2.366896352710772325e-02	1.329394142638712917e-01
-6.403725893794129376e-02	-4.978210996143851430e-01
-3.731151977324596580e-01	1.328150965803200356e-01
2.034765281208103516e-01	-5.630034726162937847e-02
4.100654688924517122e-01	3.957311858006343219e-02
-8.711485460838529205e-02	-8.312805627724856317e-01
4.238429929811730612e-01	8.783738712918086680e-03
5.741176597377277424e-02	2.386765733704453423e-03
5.541356543990070271e-01	-8.072719945450861079e-02
-4.467787238733312849e-01	3.795718145676928446e-01
5.425990970693481685e-01	2.577673877494319199e-01
7.334615295619787423e-01	1.176006890279810008e-01
3.428176529868993266e-02	2.195657566596762034e-01
-1.443827219894900926e-01	-3.879145869717763317e-01
4.179255985487990294e-02	1.368590241669914720e-01
1.087901941733103589e-01	-2.575070194565580173e-01
4.064112679605868528e-01	-1.840323150571452626e-01
-2.500351424884570406e-01	-1.779721398328053261e-02
-1.362351142597902631e-01	-1.823879777324849405e-01
3.966287322309967056e-01	-4.049657817557766187e-02
2.935508246332944604e-01	-5.259428886130318448e-01
-7.028004633310570848e-02	4.798565069448008646e-01
2.250265427803287976e-01	-3.538543081742937524e-01
-2.856919763641212473e-01	-4.849212023485562073e-02
-3.414462468444683929e-01	-1.236290684501533260e-01
-1.342210592308692718e-01	1.367601316822570079e-01
4.686083748132248150e-01	1.262190627911199958e-01
7.545745695417840904e-02	-6.125458528643566991e-01
-1.837085923538909482e-01	-4.521443251642928013e-02
1.271228783360359715e-01	-7.290226031167622578e-01
-2.193015537657754532e-01	-3.489687573073342874e-01
-1.473281366172106976e-01	-1.950409418675237150e-01
-2.248793414515866743e-02	-4.159292240463954848e-02
-5.749509077223262654e-01	1.839089257934229393e-01
-3.146446543598427903e-01	-1.099266186780182702e-01
-5.611643996763982650e-02	2.552026401170457426e-01
1.724368794496349833e-01	-4.124805291373131316e-02
7.879158575564032541e-02	-2.701541882883352549e-02
1.937209998057018712e-01	-4.025943405965740768e-02
5.901203870916766903e-01	-6.545774795830084924e-01
9.260091724029083371e-02	1.853872935144173784e-01
-7.768843608358656783e-02	6.143760921122835006e-01
-3.773398841515395730e-01	-5.216596759635699909e-01
-1.047713435334070714e-01	-2.604826754456672777e-01
4.648352626038111668e-03	1.841238224065708529e-01
-5.589368494169089097e-01	-1.864534697445171529e-01
-1.307246020716559542e-01	3.921817228794770016e-01
1.752040738032475120e-01	1.321703272152065511e-01
1.963010672842728233e-01	3.778319951364187967e-01
-1.981004389050134984e-01	-4.037861857631158680e-01
1.804563344491325882e-01	-1.961779202523945484e-02
-3.581349597833978771e-01	1.018845922839754781e-01
-6.773494568929946946e-02	-1.207869088022004989e-01
6.265776398849003115e-02	5.035840154319382034e-01
-9.905968538158024805e-02	-3.453603621400516133e-01
-1.445182967426574538e-01	3.105357479243548435e-01
-8.008377837739769078e-02	1.149513709052996935e-01
-3.067075131125392429e-01	4.801330544789721988e-01
-2.809833545975128910e-01	-4.235452811127757983e-02
2.282070954312194477e-01	2.435433450872888095e-01
-7.088400671075393289e-01	-2.141356473869112931e-01
3.095650456683026186e-01	3.503121201092905534e-02
4.524901172680529937e-01	-5.485401934191850293e-01
2.405617619536010721e-01	7.863474930629626991e-02
-9.810762780724076315e-02	3.931741119371918308e-02
-4.591570642804654323e-01	-4.263925553090800458e-01
1.616815213180282373e-01	3.825630017469646704e-01
-1.720334599529653730e-01	-3.220246951387319839e-02
-2.554143474188939611e-01	7.761095344366195636e-01
2.476697932584551870e-02	-3.930143032004836390e-01
1.009966768661824284e-02	-1.490587677419220880e-02
3.683221984838697671e-01	3.179903185656205583e-02
-2.438586999940069167e-01	-1.841846459101202302e-02
4.064121309448646691e-01	3.114952439893704517e-01
-9.783926918976222631e-02	1.869263232242950878e-01
5.635607367951651209e-02	7.039379724162591993e-03
2.127368647738291374e-01	-2.302160475678946550e-02
2.162548986259853478e-01	-1.971491428190169370e-01
2.456586711076707563e-01	-4.564581879072805021e-02
-2.295815596040449991e-01	-3.753654630299532169e-01
1.385126742895488594e-01	-3.976915500508086398e-01
2.345836018969669479e-01	-1.328388153194422772e-01
-1.808219577163422409e-01	-2.418081547411241317e-01
-2.269526640834390874e-01	9.225268588545350312e-02
-1.190182111490242917e-01	3.270168358341792314e-01
2.877010069395104508e-01	-3.713704208818280339e-01
3.415256238555560153e-01	8.083715647860294229e-02
2.574777989287798108e-01	5.361911455787343739e-01
-4.262852096587189665e-01	-8.854474850575473344e-01
7.778704524679763699e-01	-9.912153152194248806e-02
1.685549132888730095e-01	-2.674623640774472788e-01
6.994813732115888472e-02	-1.729419346492695464e-01
1.639439945829427037e-01	1.196313559464151077e-01
3.551317746246516749e-01	2.825224851228101963e-01
-1.776065096190112824e-01	3.126347321677767077e-01
9.403623368339757149e-02	-5.506392273383745595e-01
2.945672650060974229e-01	9.728271313194894465e-02
-6.939180123685148582e-02	-8.828082709461527733e-01
5.770456130069599732e-02	-2.205162010464742361e-01
4.504465141659197425e-01	3.688680916506398288e-02
5.411795793332974114e-01	-4.945627123791791480e-01
2.824479596437898254e-01	-2.635018556329137840e-01
-3.910480743204217680e-01	1.295662628078398104e-01
-1.092986844411214103e-01	1.515246456936590325e-01
3.036824594884167117e-01	7.132779846559651749e-02
-2.884688733674968253e-01	1.907146936619410482e-01
-2.366739400848855146e-01	-7.853315411392527978e-02
-7.115828396310862336e-02	2.556800715323249151e-01
-1.467193954719345772e-01	-1.764317209864233460e-01
1.764923266192250095e-01	3.203846683495369385e-01
3.415412057947000979e-01	4.228896497275745903e-01
-4.349454618784688864e-01	1.628137831758833531e-01
-2.392546305512285032e-01	1.698065842533498515e-01
2.403928789606381566e-01	-1.005954380694916613e-02
1.476892074432730947e-02	9.288415258069450398e-02
-2.432803810356527416e-02	-3.177492389627644687e-01
2.290961892027665314e-01	-2.847343966259569537e-01
1.298950700796270008e-01	3.688147750613508108e-02
-2.076737029110828081e-01	1.492859443137426190e-01
-1.883501166144152250e-01	9.438809137534265314e-02
3.344385528899143090e-01	-1.203912449211355512e-01
1.336558466001201984e-01	1.457654504186473021e-01
3.611221148433863548e-01	4.483737749149404594e-01
-2.672385366837265810e-02	1.150510006603790991e-01
6.443152846116627641e-01	-2.536010099405661689e-01
-2.104147354695793115e-01	1.154126486403377581e-02
4.369865776514695876e-01	-2.718841437389645788e-01
4.302327543158527834e-01	-1.405705379429566804e-01
2.974332673737087873e-01	-7.396526265925787436e-02
3.652577166853605561e-01	-1.355777172169030931e-01
-4.917775227100157354e-01	-1.106504471469749173e-02
6.886637765842883174e-02	2.880256485314993675e-01
2.950198653755979894e-01	3.662344668833530936e-01
3.241138115949427911e-01	1.162320618341270845e-01
6.689413252866485138e-01	-2.791738128551204956e-01
2.633310009806804058e-03	2.899396999533945807e-01
5.605594417040887789e-02	5.636289604045696677e-01
-4.388499639758404736e-01	1.927922830846588165e-01
-1.087411436643978824e-01	1.775153870385522137e-01
-1.812307059151937738e-01	6.867590189924953348e-02
7.951580446606568153e-02	2.659670681421546709e-02
-2.875097941526282286e-01	9.204027339366317728e-02
2.639348260308027050e-01	-3.106617871567305400e-01
4.862104751348960696e-01	2.006446072405261016e-01
8.468793789081831280e-02	-2.592847517128662460e-01
3.655459263342802217e-02	-1.336268154300259969e-01
-1.081628272344979103e-01	7.321337900714058704e-03
2.843961970265357908e-01	-2.422283238092595714e-01
2.209594402830860338e-01	1.382622376130571706e-01
-5.606582855614454519e-02	2.325696964808614958e-02
-2.551867829022603784e-01	4.021114494735025802e-01
3.064308201797148051e-02	-4.703046630721826118e-03
2.587490253132921358e-01	3.532793205723807062e-01
7.362276250768796937e-02	2.855248031581559404e-02
-3.747398317254951317e-01	-2.716643880638177633e-01
2.956714893559032054e-01	-4.592155720411593700e-01
-2.940420806734668213e-01	-9.445337610316524579e-02
2.486481464987572998e-01	2.540711585734579114e-01
1.918857414641565451e-01	-1.809028709800202805e-01
1.247498044388445915e-01	2.844002212440281951e-01
-6.413311352537484633e-02	-1.797171621832014399e-01
-1.752515373916450347e-01	-4.469079026960011691e-01
-2.246662330151577291e-01	-4.192425745608810428e-01
3.398177708245733730e-01	-7.890118595894787812e-02
-5.353647919035625646e-01	-1.335589016900232961e-01
-8.956416047925751245e-02	-4.487539656963320245e-01
2.614745220507855850e-01	-1.889273158547682130e-01
-1.606258037440282810e-02	1.209540972809427517e-01
1.048618911204887011e-01	3.640128417564276186e-01
-1.037911266882049349e-01	-1.744631966426699599e-01
-2.021309216084051508e-01	1.321377020339259134e-01
1.781411755683922904e-01	-9.817480394068937855e-02
-4.350894389419066727e-02	-3.183101759625562854e-01
1.142398635474308199e-01	-2.528137941876992256e-01
5.049816952563506572e-02	-7.339138010971348047e-02
-5.165157735158719676e-01	4.081173789904996574e-01
-3.260891584732526494e-01	7.025987531518793072e-02
-1.019495045973737024e-01	8.775646653346230730e-02
5.749586561975990051e-01	4.913281878149681758e-01
-3.066322885648907204e-01	4.402376307842538194e-01
3.326121094869961548e-01	2.585362962357369045e-03
-1.668716618588611811e-01	-4.544044755793384682e-02
-4.820188370267945027e-02	-2.344923494897012406e-01
-1.413094518154494640e-02	3.181774198670563325e-01
3.574365402196131303e-01	-1.964376813930382437e-01
-5.339835673556193596e-01	3.163125130776398564e-01
3.313223407762953543e-01	-4.688491901238093229e-01
-1.681404669752306069e-01	-2.638200479525321662e-01
-1.285377152723770344e-01	6.711880298825721736e-02
-6.342831857795754036e-02	-3.694749797572545735e-01
-4.394412331939177574e-01	-8.935193263328795876e-02
-5.076776193651745261e-01	3.051647881868025380e-01
-4.409138097139119195e-01	5.915833775827188112e-02
2.900730827916189747e-01	-5.014262462143800024e-03
2.848048954574461944e-01	4.689591760270429011e-01
3.662136221809516451e-02	-5.923178815406218156e-01
2.845798168625139901e-01	-3.553484658448498590e-01
2.444717064987260158e-01	6.271324328394217718e-02
3.691572535748421369e-01	-3.610268713268905416e-01
2.372221873239025447e-01	1.275004035878968787e-02
-8.391728910250485785e-02	2.847890106366837704e-01
6.969188961714940511e-01	-1.739045478516901000e-01
-1.159817013990725731e-01	1.055995727353377767e+00
-3.960586019893834187e-01	-2.244301460011877969e-01
5.709542469528914622e-03	-1.752215423156900376e-01
